ROI,PnL,Win_Rate,Total_Trades,Sharpe_Ratio,ROI_norm,PnL_norm,Win_Rate_norm,Sharpe_Ratio_norm,Score,Rank
2.8449394633615904e-05,10681.514000000001,30.0,20.0,0.29897810232708644,4.4188185578028447e-05,0.2730221030984508,0.3737793851717902,0.5016768831651691,0.287130639905247,49.0
2.843489192022585e-06,1117.5308932100006,39.33463796477495,511.0,0.016239851956009264,4.348727000462614e-05,0.1596315988215766,0.49008255981428456,0.12571073410940858,0.1938670950038186,123.0
0.00030930480522096455,9775.389109840002,37.46031746031746,315.0,0.20376377942080956,5.187609693129021e-05,0.262279093926872,0.4667298142885846,0.37506733432965533,0.2760320296605108,59.0
0.0022824883950451048,2378.8786707,36.23481781376518,5928.0,0.22032268298986177,0.0001058884461701912,0.17458612759490372,0.45146093080803273,0.39708624121357194,0.25580979701566964,77.0
8.809656624511503e-06,4234.087790029999,49.107142857142854,112.0,0.08775042013353804,4.36505830995876e-05,0.19658147150454905,0.6118412554895375,0.22080063757740137,0.2573167537886469,74.0
0.00010772277096689911,6611.89848042,38.29744415375327,4969.0,0.06746880637261637,4.6358151571026454e-05,0.22477277530001954,0.47715983764802894,0.19383152316743946,0.22395262356676474,95.0
0.00019948932553774066,2361.4245720499994,54.80386583285958,1759.0,0.42489048586191835,4.8870095831809974e-05,0.17437919194628085,0.6828185092014512,0.6691066309757089,0.3815883005548182,12.0
0.00021771696656074443,7581.491983399999,45.75292759360053,6063.0,0.29674881316464,4.9369044696889244e-05,0.23626826781803,0.5700500381915147,0.4987125256350623,0.32627005017232596,30.0
-3.864958612824156e-06,-1187.8909756799994,26.456876456876454,858.0,-0.023902722811357486,4.3303638320501594e-05,0.13229853629255778,0.3296345005205764,0.07233186079226053,0.1335770503109288,145.0
7.029503738833924e-05,2074.4499799600003,44.44444444444444,45.0,0.4074019724295326,4.533363473047951e-05,0.17097682356603627,0.5537472372915411,0.6458515919448928,0.34265524660930013,24.0
-0.0015858370394004756,-40.667241669999996,31.71733771569433,6085.0,-0.014250058316753534,0.0,0.14590001135428582,0.395176233021942,0.0851673193600368,0.15656089093406617,142.0
1.6510011912467492e-05,1317.5775589599998,36.9757174392936,4530.0,0.05674902785127747,4.3861366465728286e-05,0.1620033504291464,0.46069203102483336,0.1795770887422814,0.20057908289068171,112.0
2.7518289803095126e-05,425.96505789,18.75,384.0,0.13484472389978303,4.416269825918824e-05,0.1514324000220806,0.23361211573236887,0.2834234486269125,0.1671280317699053,136.0
2.8872647528782083e-05,5260.022863890001,35.24804177545692,3447.0,0.05799568906977391,4.4199771364220864e-05,0.2087449492189469,0.43916637944466214,0.18123481427775504,0.20729758567818207,106.0
1.4760146161734555e-05,1032.60525986,33.72093023255814,172.0,0.17337989430659104,4.3813467040384796e-05,0.1586247212179605,0.4201396189915471,0.3346649046451221,0.22836826458041753,93.0
7.163999258197271e-06,4924.761779980001,20.872865275142317,527.0,0.16692520820985154,4.3605536191202936e-05,0.20477009659274586,0.2600615583105435,0.3260819008528516,0.19773929032308304,117.0
5.824111808198927e-06,6048.86608919,30.874785591766724,583.0,0.12391140194016703,4.356885918392224e-05,0.21809746794607213,0.38467861252671376,0.2688850586207894,0.21792617698818978,100.0
2.4344745105614923e-05,1373.56489,71.42857142857143,28.0,0.5247548876768744,4.407582818515684e-05,0.162667135760933,0.889950917075691,0.8018995393595221,0.46364041700608283,4.0
0.0002589864821665185,16790.01223802,51.55771195097037,3916.0,0.09929588438039136,5.0498723405608904e-05,0.34544440747200594,0.6423736624632655,0.23615301287948198,0.30600539538453975,37.0
5.469563007741026e-06,3174.1803667200006,26.954177897574123,1113.0,0.025141631424061655,4.355915404866198e-05,0.18401521789724204,0.33583053474554375,0.13754771669650057,0.16435925712333374,137.0
6.322932260491563e-06,19567.47128569,51.568381430363864,2391.0,0.16274870486947643,4.358251349597697e-05,0.37837393887195964,0.6425065968448589,0.32052826997574696,0.33536309705151535,27.0
3.0013804755380474e-06,9314.494060179999,26.472898664571876,1273.0,0.07396595216401795,4.3491591994323904e-05,0.2568147260462387,0.32983412621862607,0.2024709869819081,0.1972908327096918,119.0
2.086631329544634e-05,4883.80077594,53.20910973084886,1932.0,0.05228112220749319,4.3980612375181816e-05,0.20428446326906452,0.6629489440245002,0.17363597084601706,0.26022833968798925,73.0
0.06556442000166374,2536.0810463,42.65791632485644,2438.0,0.2600408999885148,0.0018381174227721923,0.17644991765431436,0.531488324553817,0.44990083235129863,0.28991929799555055,47.0
6.1563552365780905e-06,2330.27031414,27.99343903772553,1829.0,0.09445790833824563,4.357795374976927e-05,0.17400982732326317,0.34877901441216796,0.22971980046693313,0.18813805503902853,126.0
0.0002256905538188132,5901.15009982,43.56787491115849,2814.0,0.14005384815964295,4.958730729642163e-05,0.21634614840301164,0.5428257832511428,0.2903501887668197,0.2623929269320676,70.0
2.3093992696306637e-05,4622.351437599999,32.64248704663213,5018.0,0.08865587527988898,4.4041591089180905e-05,0.20118472208527044,0.40670295795894273,0.22200465041991388,0.20748409301380408,105.0
6.646322761517312e-07,603.98050076,28.078817733990146,1624.0,0.02921645691324417,4.342762771827807e-05,0.1535429496341737,0.34984277429871985,0.14296614326323343,0.16159882370596132,140.0
36.53049650391913,2427.2928308600003,39.75903614457831,83.0,0.3046316664768804,1.0,0.1751601254756388,0.49537026950478213,0.5091946093272575,0.5449312510769195,1.0
8.972426733119986e-06,5888.6560088,43.87755102040816,784.0,0.12168034174649302,4.3655038638340894e-05,0.21619801856365287,0.5466841347750673,0.26591834609347353,0.257211038617708,75.0
0.0005970849799560404,2836.47282999,11.428571428571429,105.0,0.19699995886398702,5.9753561239215145e-05,0.18001136014672703,0.14239214673211056,0.36607326449893646,0.1721341312347533,135.0
18.787880072103714,2424.8295199599997,32.55813953488372,43.0,0.360134734922675,0.5143278101088972,0.17513092048206835,0.4056520459228731,0.5829988253360806,0.4195274004624798,7.0
0.09221419422892395,16337.46188064,78.22172200337648,3554.0,0.32906916130259056,0.002567607025323027,0.3400789741937344,0.9745889052500252,0.5416899325109231,0.4647313547450014,3.0
0.02585796223001916,12464.6063154,22.826446280991735,6050.0,0.04964038554680326,0.0007512246089145206,0.29416243077969506,0.28440183521886625,0.17012449833854085,0.18735999723650415,127.0
5.412083225189844e-05,3424.4699222,37.316561844863735,2385.0,0.03708094314628106,4.489089497681628e-05,0.18698264878813967,0.4649387181032751,0.15342380365922273,0.20134751536140358,110.0
0.00015179605854849097,2599.7616706199997,32.665139366170294,5238.0,0.09181519075821135,4.756457849107581e-05,0.1772049146073291,0.4069851902945991,0.22620569386726563,0.20261084083692124,107.0
1.3635937252236099e-05,3283.93800993,38.00539083557952,371.0,0.07385881729895286,4.3782693844950545e-05,0.18531650360350677,0.47352105399121674,0.20232852630460224,0.21530246664829267,103.0
7.424489488344861e-05,1787.9877156900002,29.903536977491964,311.0,0.12179805867418173,4.544175497006084e-05,0.16758052934017031,0.37257752219696133,0.2660748780799442,0.20156959284301146,109.0
6.373494095896549e-05,3078.6630103899997,47.62589928057554,695.0,0.1406341479531728,4.515406389824094e-05,0.18288276491394856,0.5933859783782377,0.2911218320743132,0.2668589323575994,65.0
5.6299053515754664e-05,1884.46844302,46.45286686103013,3087.0,0.0903776714727069,4.495051986333456e-05,0.16872440404203815,0.5787708004927623,0.2242941782189401,0.24295858331840098,86.0
0.00031665250629007784,3658.7650624,55.283307810107196,653.0,0.11917052775910038,5.2077227022932296e-05,0.18976045002432523,0.6887920267841565,0.2625809656773188,0.2852963799282059,50.0
-5.555770100930817e-06,-12346.682218599999,21.401421252685505,6051.0,-0.06456240214613357,4.3257355399305745e-05,0.0,0.26664700258770907,0.018265376893194827,0.0712389092090758,148.0
0.0017452025701430937,3509.04461888,36.8282600526118,2661.0,0.11254123535147607,9.118121377408922e-05,0.18798536568951107,0.45885481331373473,0.25376578225523855,0.22517428561806463,94.0
7.350193416396313e-06,9603.58535988,35.714285714285715,266.0,0.2622182129629234,4.361063292115283e-05,0.26024219009432636,0.4449754585378455,0.4527960754717579,0.2895143336842127,48.0
5.612000877712438e-06,1449.32593976,48.97959183673469,147.0,0.3820502588828451,4.356305302897857e-05,0.1635653581376259,0.6102520574233309,0.6121406027115526,0.34650039533138455,22.0
0.09981064418714747,42574.473678790004,52.32198142414861,4522.0,0.22726369206672964,0.0027755461700814587,0.6511447681513157,0.6518959349229365,0.40631592432070784,0.42803304339126036,6.0
0.0003177757461962833,5843.152606810001,43.490054249547924,3318.0,0.224651704061019,5.2107973693645515e-05,0.21565853060760487,0.5418561912827942,0.4028426798247898,0.2901023774222206,46.0
7.628886701665926e-05,1803.62013328,56.05427974947808,958.0,0.24676788204614447,4.5497705028262674e-05,0.1677658671532765,0.6983978073669148,0.43225127331359625,0.32461511138470395,32.0
-0.0007930580130922695,-836.1005588599955,44.8595041322314,6050.0,-0.002495642882538123,2.1700898922462165e-05,0.13646936055244926,0.5589185957885612,0.10079754377927808,0.19905180025480274,114.0
0.0024054210183789095,3686.9697606,18.57638888888889,576.0,0.12558602230470228,0.00010925350546756328,0.19009484469191978,0.2314490405866988,0.2711118552029934,0.1731912484967699,134.0
0.0009254054781164024,2905.76386668,34.51676528599605,507.0,0.18874833033164154,6.874074393239166e-05,0.1808328741022011,0.43005517689061984,0.3551008085306586,0.24151440006685299,87.0
19.885896738985725,1667.19861,7.4074074074074066,27.0,0.2773661858088821,0.544384040044932,0.16614845470636863,0.09229120621525683,0.47293882237431456,0.318940630835218,34.0
0.21100234926944758,3018.5418056999997,17.180616740088105,681.0,0.09077302452755483,0.005819218962793736,0.182169968410503,0.21405867873274328,0.22481989189706295,0.15671693950077575,141.0
1.8840612026721352e-05,2330.84564531,46.54205607476635,535.0,0.10732542886799193,4.3925162449009563e-05,0.17401664844483608,0.5798820368085716,0.2468301565475674,0.250193191740856,82.0
1.4522974153211584e-05,11298.706389769999,42.13197969543147,394.0,0.2661967337687149,4.380697488353731e-05,0.28033953094524233,0.5249355155542907,0.4580864426022346,0.3158513240191628,35.0
2.640911902379419e-06,3332.7334588699996,54.051282051282044,975.0,0.03858112840934883,4.348172481594096e-05,0.1858950220408506,0.6734418324291741,0.15541864827428825,0.25369974611728224,80.0
0.0004493603633140391,5483.14982082,38.408190224570674,6056.0,0.07640343448195867,5.570986574813231e-05,0.2113903405670448,0.47853965759003964,0.20571218564981011,0.22392447341816066,96.0
0.0008299221795598746,2500.33664614,40.03189792663477,627.0,0.21446090266682039,6.612706049476635e-05,0.17602613234290584,0.4987699398092469,0.3892916433062414,0.26603846062972225,66.0
0.07472201770441426,1690.02704985,65.92178770949721,358.0,0.22879761162501946,0.0020887901771277067,0.1664191084996201,0.8213401759827048,0.4083556265135829,0.34955092529325893,21.0
0.0037772327727563487,3778.8782239800003,20.74829931972789,294.0,0.16206247573432941,0.00014680438312009202,0.19118451067037306,0.2585095521029388,0.31961576901426586,0.19236415904267445,124.0
7.650910681979694e-06,2013.6475100900002,20.982986767485823,529.0,0.19061078154557484,4.361886451503726e-05,0.17025594998827517,0.26143359643395536,0.3575773698370532,0.1973276337809497,118.0
7.1323964895576034e-06,3742.6873197200002,43.53932584269663,712.0,0.15724446074254095,4.3604671122293235e-05,0.19075543161006353,0.5424700814759127,0.3132090994526545,0.2616195543024382,71.0
4.455798962877624e-05,2899.93302141,56.74603174603175,252.0,0.39368329462579077,4.4629129372165794e-05,0.18076374364911027,0.7070165618990212,0.6276094246497346,0.37885858983180953,15.0
5.796697733273648e-06,7141.36641939,33.6198347107438,6050.0,0.02983520141790966,4.356810877296375e-05,0.23105014278675445,0.41888003825863435,0.1437889077401416,0.19844066422357584,116.0
0.03555361093728618,3134.7351025000003,50.091743119266056,545.0,0.2128376471071754,0.001016625541080837,0.18354755517227708,0.6241086981767506,0.3871331481578414,0.29895150676198745,38.0
0.0009650088119024902,2640.30025492,42.38178633975482,571.0,0.28408519148734074,6.982481391275756e-05,0.1776855397260816,0.5280479346851911,0.4818733004192855,0.29691914991111773,42.0
5.4892235760837985e-06,71998.85595307,32.94214876033058,6050.0,0.060696987581057224,4.3559692221333315e-05,1.0,0.4104365369958005,0.1848268178266358,0.3988267286286644,9.0
0.003043390890779782,1498.1937578999998,37.85123966942149,6050.0,0.09088257068219184,0.00012671678244276056,0.16414473458360387,0.471600436387548,0.22496555894369955,0.21520936167432353,104.0
1.0523349771355531e-05,26427.33159178,31.391200951248514,1682.0,0.06820730334689702,4.369749236500669e-05,0.45970438568383487,0.39111279304539287,0.1948135263564145,0.26141860064450184,72.0
3.526595285359403e-06,14197.577075890002,52.76595744680851,705.0,0.2994535961266823,4.3505968804408785e-05,0.31470851772222963,0.6574275710822977,0.5023091625702348,0.36862218933589164,18.0
0.34844523597670274,2176.83382376,43.52280237937872,6052.0,0.5432036803122697,0.009581470602995445,0.1721906855677419,0.5422642104772502,0.8264314925450377,0.38761696479825625,11.0
0.00042098646598183795,2087.7711930100004,40.991535671100365,827.0,0.2523407467678846,5.493318137883236e-05,0.1711347597573128,0.5107263666797134,0.43966169084957346,0.2803944376169946,56.0
22.824928756774167,2408.2239999800004,9.523809523809524,42.0,0.300106994585881,0.6248347515690682,0.17493404557510883,0.11866012227675879,0.5031780075255301,0.3554017317366165,20.0
15.042600261845958,3151.95061998,8.571428571428571,70.0,0.2758088619146162,0.4118075164310666,0.18375166220453004,0.10679411004908292,0.47086799868282164,0.2933053218418753,45.0
7.98175081369433e-06,6796.18836,23.3502538071066,197.0,0.1395457858091717,4.36279206681639e-05,0.2269577145816317,0.2909281170541853,0.28967460191171185,0.20190101536704924,108.0
2.646218345668989e-05,2638.2194499600005,45.0,460.0,0.08960372279357427,4.413378924884088e-05,0.17766086971975872,0.5606690777576853,0.2232650337573103,0.24040977875600078,89.0
0.00022796754392410309,2633.02381341,29.75206611570248,121.0,0.26414972174742457,4.964963580220015e-05,0.17759927029597622,0.37069029934392417,0.45536446485176996,0.25092592103186817,81.0
6.203965444355854e-06,17601.40139824,54.29403202328966,687.0,0.2756162605895563,4.357925699351359e-05,0.355064230616279,0.6764663302720899,0.47061189050364616,0.37554650766225217,17.0
0.0001959674671514894,3354.1458763700007,31.30434782608696,230.0,0.23837947194519815,4.8773691297478167e-05,0.1861488874848818,0.39003066278795506,0.4210969344923929,0.24933131461413183,83.0
0.0007250846222006749,2799.9025498399997,37.254901960784316,102.0,0.5114319082672693,6.325732105914541e-05,0.17957778320901674,0.4641704783179094,0.7841835449512509,0.35699876594980906,19.0
21.96793879170645,2413.6540000200002,5.769230769230769,52.0,0.24485448146104785,0.6013761937713133,0.17499842361048218,0.07188065099457504,0.4297069629889916,0.31949055784134056,33.0
10.764962202895049,1537.89995998,3.7735849056603774,53.0,0.19578486760499578,0.29471487388670864,0.1646154909856697,0.04701627486437613,0.36445751855442876,0.2177010395727958,101.0
0.3569308783589129,3662.13654822,42.873831775700936,856.0,0.3530500725057402,0.009813749789903342,0.189800422332204,0.5341784827026752,0.5735781217603909,0.3268426941462934,29.0
0.2113955969677107,1347.75800996,9.411764705882353,85.0,0.20060300328917557,0.005829983410727277,0.16236116960552743,0.1172641208382087,0.3708643486045964,0.16407990561476493,138.0
0.00014418167162828305,4413.76154738,17.479674796747968,492.0,0.16765041110308856,4.7356148354267786e-05,0.19871168207934325,0.21778473661770975,0.3270462264745055,0.1858975003299782,128.0
0.00018384319050743743,3358.38032001,26.446280991735538,121.0,0.32396940620922887,4.844181104682904e-05,0.18619909101350687,0.3295024883057104,0.5349086240708295,0.26266466130027344,69.0
0.00024167993692933017,2789.8782899599996,48.57142857142857,105.0,0.33277387890559357,5.00249878797863e-05,0.17945893566713966,0.6051666236114698,0.5466162147126136,0.33282294974477566,28.0
4.487880433705421e-05,3796.34803991,49.78540772532189,233.0,0.21031675252704726,4.463791109737061e-05,0.19139163266293707,0.6202919696699236,0.38378103352099113,0.2988773184412373,39.0
1.365591394901833e-05,2581.61417484,52.47295208655333,1294.0,0.09004561585690081,4.378324067106891e-05,0.17698975804809222,0.6537769256353569,0.22385263318220341,0.2636657750265809,67.0
23.212538184531752,1612.84376999,3.3333333333333335,60.0,0.18407258567388543,0.6354448619958426,0.16550402417467447,0.04153104279686558,0.3488833204099765,0.2978408123443398,40.0
0.00016559038732087315,5360.425729910001,37.77777777777778,225.0,0.2955127754384014,4.794217341281167e-05,0.20993532476454654,0.4706851516978099,0.49706892649907103,0.2944343362837101,43.0
0.0002118294321713871,4545.2423384,24.17218543046358,302.0,0.21431149674844546,4.9207884039951925e-05,0.20027051724561365,0.30116882028190606,0.38909297344921345,0.22264537971519327,97.0
0.11778589473521127,1351.26659997,4.878048780487805,82.0,0.15773482696751798,0.003267586300186787,0.1624027674195441,0.060777135800291086,0.3138611552002927,0.13507716118007868,144.0
0.0035070839225566576,2726.7956177399997,36.885245901639344,244.0,0.29800972841686774,0.00013940954458670763,0.178711028029256,0.4595648178341683,0.5003892052178338,0.28470111515646124,51.0
0.00030327140275051147,3124.54121527,38.59649122807017,114.0,0.22521992676067307,5.17109433981808e-05,0.18342669652994734,0.4808857587005487,0.4035982638319576,0.266990607501463,64.0
8.992806347894447e-06,9082.698287860003,36.156696664902064,1889.0,0.15578931088000272,4.365559649361408e-05,0.25406655729487904,0.45048759497500035,0.3112741398587563,0.2539679869312823,79.0
9.620392928064552e-06,1984.7171999900002,31.4410480349345,229.0,0.26823580578191725,4.3672775546653344e-05,0.16991295247202104,0.3917338534551513,0.4607978622684627,0.25562208524279545,78.0
7.569292301425024e-05,2060.57051952,55.15695067264574,223.0,0.10771694824648237,4.5481392133836145e-05,0.17081226879834066,0.6872177036790762,0.2473507724628833,0.27635655658310854,58.0
8.077940687701539e-06,4602.2398164900005,22.28682170542636,516.0,0.10866432372382691,4.363055369283272e-05,0.20094627887243488,0.27767848381625243,0.24861052811836898,0.18181973034018728,130.0
0.0001913561070069747,2848.14185731,16.778523489932887,149.0,0.21430027674509874,4.8647463613507776e-05,0.1801497080377115,0.20904887313858514,0.3890780538497424,0.19458132062241312,122.0
3.756297852198966e-06,5284.65441593,48.93617021276596,799.0,0.15718066298065161,4.351225649873444e-05,0.20903698069534657,0.6097110538263244,0.31312426551587935,0.2829789530735123,52.0
1.5647614458552321,2521.07586938,38.31775700934579,321.0,0.207952662593243,0.04287593760124911,0.17627201640138193,0.4774129218705108,0.3806374270677881,0.2692995757352325,62.0
0.5448176272862861,2517.3207997300005,16.70886075949367,395.0,0.10879672086341394,0.014956811364488731,0.17622749632680068,0.20818092338681987,0.2487865808549591,0.1620379529832671,139.0
0.0012063467290482617,2493.75041995,48.31460674157304,89.0,0.46947165209293595,7.64310050105804e-05,0.17594804609990156,0.6019668000894,0.7283876421805692,0.37659472984372033,16.0
0.0001620070187823944,3296.87667987,46.25850340136054,147.0,0.2425688657631533,4.784408514877474e-05,0.18546990436684846,0.576349165344257,0.42666770625230666,0.2971336550121402,41.0
0.2689285416457706,1540.4004996200001,18.609865470852018,446.0,0.16394073168530773,0.007404844217759784,0.16464513736287234,0.23186613579415985,0.32211334638805095,0.1815073659407107,131.0
3.70611655095473e-05,7237.92173826,48.40125391849529,1595.0,0.10886125370337069,4.4423917305433325e-05,0.23219490184530095,0.6030463643732957,0.24887239224869281,0.2710395205961487,61.0
0.00019106546413385586,2331.43490998,42.465753424657535,73.0,0.24049222197611367,4.863950778798417e-05,0.17402363476186924,0.5290941068641779,0.42390632618947754,0.28176817683082817,55.0
7.310157871333085e-05,4760.365619499999,26.984126984126984,504.0,0.11969817766605126,4.541045874775829e-05,0.2028210170795486,0.33620367978414994,0.26328259873653737,0.20058817651474592,111.0
7.975000452757925e-05,3552.34051692,43.33683105981112,953.0,0.0878874716757286,4.559244743792377e-05,0.1884986814970631,0.5399471356276647,0.220982879422896,0.23736857224876542,91.0
0.34588501315609566,1897.3229995000002,32.17665615141956,317.0,0.22173984367853744,0.009511389111425591,0.1688768075568967,0.4008990251053901,0.39897068538062513,0.2445644767885844,85.0
0.29233823158799066,1934.5792352600001,23.228346456692915,254.0,0.22278076897369287,0.008045642344834349,0.1693185171786217,0.28940923523800033,0.400354837238963,0.21678205800010486,102.0
0.10276076914298268,1741.9142598800001,22.0,100.0,0.13495013004714926,0.0028563005308184495,0.16703428283076724,0.2741048824593128,0.28356361057267,0.1818897690983921,129.0
0.2339030078680698,1264.28919972,44.3609022556391,133.0,0.5214934305671125,0.00644608327304267,0.16137156408460332,0.5527063590259554,0.7975626748982815,0.3795216703204707,14.0
1.8382264615700603,1038.8074192600002,55.35168195718655,327.0,0.47019884903837617,0.05036155019684508,0.15869825396829257,0.689643921672722,0.7293546193575992,0.40701458629886467,8.0
0.0,0.0,0.0,76.0,0.0,4.340943460598984e-05,0.1463821618337484,0.0,0.10411608042133072,0.06263541292242128,149.0
0.0002780067990421483,2151.70406,32.20338983050847,59.0,0.3415739212958396,5.101937034541678e-05,0.17189274729732795,0.4012321083764979,0.5583179142337996,0.2828734473194927,53.0
-4.891025791616133e-05,-776.34299969,23.097826086956523,368.0,-0.07829853429026518,4.2070604329093063e-05,0.13717784567763003,0.28778304111958486,0.0,0.106250739350386,147.0
0.009977590873109397,2327.33599982,39.175257731958766,97.0,0.4570029147105904,0.00031652802609462397,0.1739750381170573,0.4880967916332656,0.7118075608824938,0.34354897966472786,23.0
